Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(CCI)	VA(NHO)	VA(ATD)	VA(DMT)	VA(AOI)	VA(ROI)	Optimal
MCARPTIF-TP	WJ19	17600	24000	2	33415.9	29405.9	4.77464	0	1.35714	0.385828	195.2	4418.35	0.39552	2.58698	0
Load No	Sequence No	Starting Node	Ending Node	Is Edge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	10	547	408	0	1	122.5	350	0.0	46.0	200.0	1	0	Right	5	1843.0	2043.0	-90.301884 38.739799000000005,-90.30205099999999 38.739861000000005,-90.30255899999999 38.73998,-90.302824 38.740021000000006,-90.302914 38.740024000000005,-90.302994 38.740013000000005,-90.303169 38.739972,-90.30353099999999 38.739863
0	11	408	776	0	1	262.5	750	0.0	18.9	348.9	1	0	Left	25	2068.0	2416.9	-90.30353099999999 38.739863,-90.30346399999999 38.739751000000005,-90.303366 38.739614,-90.30327299999999 38.739521,-90.30305999999999 38.73933,-90.302877 38.739196,-90.302691 38.739090000000004,-90.302516 38.739005000000006,-90.302341 38.738937,-90.30211899999999 38.738877,-90.30191699999999 38.73883,-90.301649 38.738792000000004,-90.30149499999999 38.738774
0	12	776	408	0	1	175.0	500	0.0	17.6	237.6	1	0	U	125	2541.9	2779.5	-90.30149499999999 38.738774,-90.301649 38.738792000000004,-90.30191699999999 38.73883,-90.30211899999999 38.738877,-90.302341 38.738937,-90.302516 38.739005000000006,-90.302691 38.739090000000004,-90.302877 38.739196,-90.30305999999999 38.73933,-90.30327299999999 38.739521,-90.303366 38.739614,-90.30346399999999 38.739751000000005,-90.30353099999999 38.739863
0	13	408	639	0	1	17.5	50	0.0	6.4	28.4	1	0	Straight	0	2779.5	2807.9	-90.30353099999999 38.739863,-90.303626 38.740081,-90.303686 38.740296
0	14	639	226	0	0	0.0	0	0.0	2.6	0.0	0	0	Straight	0	2807.9	2810.5	-90.303686 38.740296,-90.30371699999999 38.740419
0	15	226	390	0	0	0.0	0	0.0	4.6	0.0	0	0	Straight	0	2810.5	2815.1	-90.30371699999999 38.740419,-90.303736 38.740749
0	16	390	569	0	1	87.5	250	0.0	9.8	119.8	1	0	Straight	0	2815.1	2934.9	-90.303736 38.740749,-90.30374599999999 38.740917,-90.303804 38.741563,-90.30381899999999 38.741728
0	17	569	568	0	1	140.0	400	0.0	29.6	205.6	1	0	Right	5	2939.9	3145.5	-90.30381899999999 38.741728,-90.303519 38.741754,-90.30256999999999 38.741836000000006,-90.302432 38.741841,-90.30238399999999 38.741827,-90.302354 38.741811000000006,-90.302313 38.741773,-90.30229999999999 38.741743,-90.302297 38.741691,-90.302301 38.741655,-90.302335 38.741579,-90.30238999999999 38.741474000000004,-90.30254599999999 38.741204,-90.302562 38.741150000000005,-90.302565 38.741117,-90.30255899999999 38.741088000000005
0	18	568	388	0	1	665.0	1900	0.0	73.9	909.9	1	0	Straight	0	3145.5	4055.4	-90.30255899999999 38.741088000000005,-90.302557 38.741076,-90.302532 38.741041,-90.302494 38.74101,-90.30245799999999 38.740991,-90.30240099999999 38.740972,-90.301969 38.740896,-90.30158 38.74083,-90.30140499999999 38.740814,-90.301351 38.740825,-90.301307 38.740855,-90.301288 38.740879,-90.301266 38.740912,-90.301255 38.740948,-90.301244 38.740997,-90.301217 38.741429000000004,-90.30120799999999 38.741535000000006,-90.3012 38.741576,-90.301165 38.741702000000004,-90.300973 38.742251,-90.300924 38.742409
0	19	388	568	0	1	315.0	900	0.0	79.6	475.6	1	0	U	125	4180.4	4656.0	-90.300924 38.742409,-90.300973 38.742251,-90.301165 38.741702000000004,-90.3012 38.741576,-90.30120799999999 38.741535000000006,-90.301217 38.741429000000004,-90.301244 38.740997,-90.301255 38.740948,-90.301266 38.740912,-90.301288 38.740879,-90.301307 38.740855,-90.301351 38.740825,-90.30140499999999 38.740814,-90.30158 38.74083,-90.301969 38.740896,-90.30240099999999 38.740972,-90.30245799999999 38.740991,-90.302494 38.74101,-90.302532 38.741041,-90.302557 38.741076,-90.30255899999999 38.741088000000005
0	20	568	569	0	1	280.0	800	0.0	33.7	385.7	1	0	Straight	0	4656.0	5041.7	-90.30255899999999 38.741088000000005,-90.302565 38.741117,-90.302562 38.741150000000005,-90.30254599999999 38.741204,-90.30238999999999 38.741474000000004,-90.302335 38.741579,-90.302301 38.741655,-90.302297 38.741691,-90.30229999999999 38.741743,-90.302313 38.741773,-90.302354 38.741811000000006,-90.30238399999999 38.741827,-90.302432 38.741841,-90.30256999999999 38.741836000000006,-90.303519 38.741754,-90.30381899999999 38.741728
0	21	569	443	1	1	70.0	200	0.0	7.9	95.9	1	0	Right	5	5046.7	5142.6	-90.30381899999999 38.741728,-90.303883 38.742452,-90.30389199999999 38.742561
0	22	443	385	0	1	315.0	900	0.0	62.8	458.8	1	0	Right	5	5147.6	5606.4	-90.30389199999999 38.742561,-90.30344799999999 38.742603,-90.303029 38.742639000000004,-90.30285199999999 38.742655000000006,-90.302354 38.742702,-90.30217599999999 38.742704,-90.302042 38.742691,-90.301794 38.742653000000004,-90.30144899999999 38.742587,-90.30112399999999 38.74253,-90.300979 38.742505,-90.30094899999999 38.742491,-90.30093799999999 38.742471
0	23	385	443	0	1	420.0	1200	0.0	58.6	586.6	1	0	U	125	5731.4	6318.0	-90.30093799999999 38.742471,-90.30094899999999 38.742491,-90.300979 38.742505,-90.30112399999999 38.74253,-90.30144899999999 38.742587,-90.301794 38.742653000000004,-90.302042 38.742691,-90.30217599999999 38.742704,-90.302354 38.742702,-90.30285199999999 38.742655000000006,-90.303029 38.742639000000004,-90.30344799999999 38.742603,-90.30389199999999 38.742561
0	24	443	526	0	1	175.0	500	0.0	22.8	242.8	1	0	Straight	0	6318.0	6560.8	-90.30389199999999 38.742561,-90.304071 38.742543000000005,-90.30440499999999 38.742513,-90.304752 38.742486,-90.304982 38.742479,-90.305116 38.742489000000006,-90.305291 38.742505,-90.30568199999999 38.742562
0	25	526	448	0	1	70.0	200	0.0	31.3	119.3	1	0	Straight	0	6560.8	6680.1	-90.30568199999999 38.742562,-90.306024 38.742617,-90.306315 38.742649
0	26	448	447	0	1	52.5	150	0.0	9.6	75.6	1	0	Right	5	6685.1	6760.7	-90.306315 38.742649,-90.306327 38.742686000000006,-90.306361 38.742716,-90.306395 38.742731000000006,-90.30644199999999 38.742751000000005,-90.306474 38.742758,-90.306505 38.742759
0	27	447	440	0	1	70.0	200	0.0	10.0	98.0	1	0	Straight	0	6760.7	6858.7	-90.306505 38.742759,-90.30653099999999 38.742760000000004,-90.30658299999999 38.742748000000006,-90.306619 38.742731000000006,-90.30664399999999 38.742708,-90.306657 38.742684000000004,-90.30666599999999 38.742655000000006,-90.30666799999999 38.742629
0	28	440	448	0	1	87.5	250	0.0	19.7	129.7	1	0	Straight	0	6858.7	6988.4	-90.30666799999999 38.742629,-90.30666699999999 38.742616000000005,-90.306659 38.742585000000005,-90.306649 38.742569,-90.306632 38.742554000000005,-90.30660499999999 38.742537000000006,-90.30657799999999 38.742527,-90.306545 38.742520000000006,-90.30651399999999 38.742518000000004,-90.306483 38.742518000000004,-90.30644199999999 38.742525,-90.3064 38.742545,-90.306342 38.742579000000006,-90.306322 38.742610000000006,-90.306315 38.742649
0	29	448	526	0	1	35.0	100	0.0	26.8	70.8	1	0	Right	5	6993.4	7064.2	-90.306315 38.742649,-90.306024 38.742617,-90.30568199999999 38.742562
0	30	526	82	0	1	402.5	1150	0.0	69.1	575.1	1	0	Right	5	7069.2	7644.3	-90.30568199999999 38.742562,-90.305816 38.74206,-90.305827 38.741964,-90.305824 38.741911,-90.305819 38.741882000000004,-90.30580499999999 38.741849,-90.305748 38.741773,-90.305425 38.741448000000005,-90.305346 38.741385,-90.305291 38.74136,-90.30525499999999 38.741355000000006,-90.305213 38.741355000000006,-90.305171 38.741368,-90.305082 38.741412000000004,-90.30489399999999 38.741524000000005,-90.30474699999999 38.741601,-90.304627 38.741639000000006,-90.30453399999999 38.741658,-90.30418399999999 38.741696000000005
0	31	82	526	0	1	227.5	650	0.0	89.8	375.8	1	0	U	125	7769.3	8145.1	-90.30418399999999 38.741696000000005,-90.30453399999999 38.741658,-90.304627 38.741639000000006,-90.30474699999999 38.741601,-90.30489399999999 38.741524000000005,-90.305082 38.741412000000004,-90.305171 38.741368,-90.305213 38.741355000000006,-90.30525499999999 38.741355000000006,-90.305291 38.74136,-90.305346 38.741385,-90.305425 38.741448000000005,-90.305748 38.741773,-90.30580499999999 38.741849,-90.305819 38.741882000000004,-90.305824 38.741911,-90.305827 38.741964,-90.305816 38.74206,-90.30568199999999 38.742562
0	32	526	443	0	1	140.0	400	0.0	23.9	199.9	1	0	Right	5	8150.1	8350.0	-90.30568199999999 38.742562,-90.305291 38.742505,-90.305116 38.742489000000006,-90.304982 38.742479,-90.304752 38.742486,-90.30440499999999 38.742513,-90.304071 38.742543000000005,-90.30389199999999 38.742561
0	33	443	493	0	1	70.0	200	0.0	7.9	95.9	1	0	Left	25	8375.0	8470.9	-90.30389199999999 38.742561,-90.303933 38.74307,-90.303951 38.743318,-90.30394899999999 38.743386
0	34	493	441	1	1	910.0	2600	0.0	111.3	1255.3	1	0	Left	25	8495.9	9751.2	-90.30394899999999 38.743386,-90.30409399999999 38.743389,-90.304379 38.743370000000006,-90.304554 38.743351000000004,-90.304729 38.743345000000005,-90.304898 38.743354000000004,-90.30511399999999 38.743370000000006,-90.305467 38.743419,-90.30592399999999 38.743485,-90.306055 38.743506000000004,-90.30609 38.743520000000004,-90.30613699999999 38.743555,-90.30617 38.743602,-90.306174 38.743632000000005,-90.306174 38.743667,-90.30616699999999 38.743702000000006,-90.30608199999999 38.743791,-90.305944 38.743908000000005,-90.305779 38.744045,-90.305658 38.744137,-90.30561499999999 38.744162,-90.30550799999999 38.744195000000005,-90.30541199999999 38.744211,-90.305354 38.744215000000004,-90.305161 38.744225,-90.305073 38.744233,-90.30496699999999 38.744252,-90.304885 38.744274000000004,-90.3048 38.744323,-90.30469599999999 38.744413,-90.30426899999999 38.744781
0	35	441	494	0	1	35.0	100	0.0	17.5	61.5	1	0	Right	5	9756.2	9817.7	-90.30426899999999 38.744781,-90.30391399999999 38.744504000000006,-90.30359 38.744266,-90.303477 38.744184000000004
0	36	494	348	0	1	455.0	1300	0.0	66.4	638.4	1	0	Straight	0	9817.7	10456.1	-90.303477 38.744184000000004,-90.30327899999999 38.744039,-90.302765 38.743651,-90.30268299999999 38.743599,-90.30263699999999 38.743575,-90.30259 38.743566,-90.30254099999999 38.743564000000006,-90.30243999999999 38.743571,-90.302295 38.743583,-90.30214699999999 38.743596000000004,-90.302065 38.743594,-90.30187699999999 38.743558,-90.301609 38.743512,-90.301363 38.743463000000006,-90.30118499999999 38.743430000000004,-90.301138 38.743427000000004,-90.30110599999999 38.743427000000004,-90.30107899999999 38.743427000000004,-90.30104299999999 38.743449000000005,-90.30100999999999 38.743495,-90.300873 38.743687
0	37	348	347	0	1	52.5	150	0.0	9.9	75.9	1	0	Straight	0	10456.1	10532.0	-90.300873 38.743687,-90.300733 38.743912
0	38	347	422	1	1	52.5	150	0.0	8.2	74.2	1	0	Straight	0	10532.0	10606.2	-90.30067899999999 38.744137,-90.300665 38.744127000000006,-90.30064899999999 38.744105000000005,-90.300641 38.744072,-90.300654 38.744034000000006,-90.300687 38.743987000000004,-90.300733 38.743912
0	39	422	467	0	1	280.0	800	0.0	39.0	391.0	1	0	U	125	10731.2	11122.2	-90.30067899999999 38.744137,-90.300687 38.744143,-90.30076899999999 38.744184000000004,-90.30098299999999 38.744255,-90.301204 38.744318,-90.30138199999999 38.744356,-90.301745 38.744427,-90.30183799999999 38.744452,-90.301964 38.744504000000006,-90.30232199999999 38.744708,-90.302662 38.744908
0	40	467	422	0	1	245.0	700	0.0	47.4	355.4	1	0	U	125	11247.2	11602.6	-90.302662 38.744908,-90.30232199999999 38.744708,-90.301964 38.744504000000006,-90.30183799999999 38.744452,-90.301745 38.744427,-90.30138199999999 38.744356,-90.301204 38.744318,-90.30098299999999 38.744255,-90.30076899999999 38.744184000000004,-90.300687 38.744143,-90.30067899999999 38.744137
0	41	422	347	1	1	52.5	150	0.0	8.2	74.2	0	0	Right	5	11607.6	11615.8	-90.300733 38.743912,-90.300687 38.743987000000004,-90.300654 38.744034000000006,-90.300641 38.744072,-90.30064899999999 38.744105000000005,-90.300665 38.744127000000006,-90.30067899999999 38.744137
0	42	347	348	0	1	17.5	50	0.0	11.0	33.0	1	0	Left	25	11640.8	11673.8	-90.300733 38.743912,-90.300873 38.743687
0	43	348	494	0	1	297.5	850	0.0	48.9	422.9	1	0	Straight	0	11673.8	12096.7	-90.300873 38.743687,-90.30100999999999 38.743495,-90.30104299999999 38.743449000000005,-90.30107899999999 38.743427000000004,-90.30110599999999 38.743427000000004,-90.301138 38.743427000000004,-90.30118499999999 38.743430000000004,-90.301363 38.743463000000006,-90.301609 38.743512,-90.30187699999999 38.743558,-90.302065 38.743594,-90.30214699999999 38.743596000000004,-90.302295 38.743583,-90.30243999999999 38.743571,-90.30254099999999 38.743564000000006,-90.30259 38.743566,-90.30263699999999 38.743575,-90.30268299999999 38.743599,-90.302765 38.743651,-90.30327899999999 38.744039,-90.303477 38.744184000000004
0	44	494	467	0	1	52.5	150	0.0	10.4	76.4	1	0	Right	5	12101.7	12178.1	-90.303477 38.744184000000004,-90.303029 38.744573,-90.302662 38.744908
0	45	467	391	1	1	17.5	50	0.0	0.7	22.7	0	0	Straight	0	12178.1	12178.8	-90.302662 38.744908,-90.302599 38.744964
0	46	391	772	1	1	52.5	150	0.0	6.1	72.1	1	0	Straight	0	12178.8	12250.9	-90.302599 38.744964,-90.302212 38.745309000000006,-90.30206299999999 38.745438,-90.30202299999999 38.745470000000005
0	47	772	389	1	0	0.0	0	0.0	3.3	0.0	0	0	Straight	0	12250.9	12254.2	-90.301642 38.745696,-90.30169599999999 38.745670000000004,-90.301801 38.745619000000005,-90.30189899999999 38.745562,-90.30202299999999 38.745470000000005
0	48	389	206	0	1	140.0	400	0.0	10.0	186.0	1	0	U	125	12379.2	12565.2	-90.301642 38.745696,-90.301448 38.745783,-90.301076 38.745937000000005,-90.30064899999999 38.746108,-90.300387 38.746224000000005
0	49	206	407	0	1	52.5	150	0.0	5.6	71.6	1	0	Straight	0	12565.2	12636.8	-90.300387 38.746224000000005,-90.300224 38.746300000000005,-90.30009799999999 38.746388,-90.299999 38.746471,-90.29995699999999 38.746511000000005,-90.29992399999999 38.746556000000005,-90.299888 38.746605
0	50	407	81	0	1	367.5	1050	0.0	36.8	498.8	1	0	Left	25	12661.8	13160.6	-90.299888 38.746605,-90.300193 38.746713,-90.300497 38.746809000000006,-90.30103799999999 38.746983,-90.30141499999999 38.747098,-90.30149399999999 38.747109,-90.30154599999999 38.747109,-90.30157899999999 38.747098,-90.301609 38.747079,-90.301656 38.747035000000004,-90.301907 38.746825,-90.30210699999999 38.746645
0	51	81	406	1	1	192.5	550	0.0	23.4	265.4	1	0	Straight	0	13160.6	13426.0	-90.30210699999999 38.746645,-90.30216399999999 38.746576000000005,-90.302268 38.746442
0	52	406	81	1	1	192.5	550	0.0	23.4	265.4	0	0	U	125	13551.0	13574.4	-90.302268 38.746442,-90.30216399999999 38.746576000000005,-90.30210699999999 38.746645
0	53	81	407	0	1	227.5	650	0.0	48.3	334.3	1	0	Straight	0	13574.4	13908.7	-90.30210699999999 38.746645,-90.301907 38.746825,-90.301656 38.747035000000004,-90.301609 38.747079,-90.30157899999999 38.747098,-90.30154599999999 38.747109,-90.30149399999999 38.747109,-90.30141499999999 38.747098,-90.30103799999999 38.746983,-90.300497 38.746809000000006,-90.300193 38.746713,-90.299888 38.746605
0	54	407	763	0	0	0.0	0	0.0	9.3	0.0	0	0	Straight	0	13908.7	13918.0	-90.299888 38.746605,-90.29961899999999 38.746552,-90.299455 38.746527
0	55	763	644	0	0	0.0	0	0.0	12.2	0.0	0	0	Straight	0	13918.0	13930.2	-90.299455 38.746527,-90.299404 38.746519000000006,-90.299274 38.746477000000006,-90.29919299999999 38.746437
0	56	644	600	0	1	70.0	200	0.0	24.2	112.2	1	0	Straight	0	13930.2	14042.4	-90.29919299999999 38.746437,-90.29906799999999 38.746377,-90.29868599999999 38.746127,-90.29861799999999 38.746092000000004
0	57	600	594	0	1	17.5	50	0.0	21.6	43.6	1	0	Straight	0	14042.4	14086.0	-90.29861799999999 38.746092000000004,-90.298564 38.746063,-90.29841099999999 38.746005000000004,-90.29815099999999 38.745931000000006
0	58	594	645	1	0	0.0	0	0.0	3.6	0.0	0	0	Right	5	14091.0	14094.6	-90.29815099999999 38.745931000000006,-90.29817 38.745873,-90.298187 38.745834
0	59	645	725	1	1	70.0	200	0.0	7.9	95.9	1	0	Left	25	14119.6	14215.5	-90.29790799999999 38.745757000000005,-90.298187 38.745834
0	60	725	645	1	1	70.0	200	0.0	7.9	95.9	0	0	U	125	14340.5	14348.4	-90.298187 38.745834,-90.29790799999999 38.745757000000005
0	61	645	594	1	0	0.0	0	0.0	3.6	0.0	0	0	U	125	14473.4	14477.0	-90.298187 38.745834,-90.29817 38.745873,-90.29815099999999 38.745931000000006
0	62	594	600	0	1	332.5	950	0.0	16.8	434.8	0	0	Left	25	14502.0	14518.8	-90.29815099999999 38.745931000000006,-90.29841099999999 38.746005000000004,-90.298564 38.746063,-90.29861799999999 38.746092000000004
0	63	600	644	0	1	17.5	50	0.0	21.7	43.7	1	0	Straight	0	14518.8	14562.5	-90.29861799999999 38.746092000000004,-90.29868599999999 38.746127,-90.29906799999999 38.746377,-90.29919299999999 38.746437
0	64	644	763	0	1	122.5	350	0.0	9.5	163.5	0	0	Straight	0	14562.5	14572.0	-90.29919299999999 38.746437,-90.299274 38.746477000000006,-90.299404 38.746519000000006,-90.299455 38.746527
0	65	763	407	0	0	0.0	0	0.0	10.0	0.0	0	0	Straight	0	14572.0	14582.0	-90.299455 38.746527,-90.29961899999999 38.746552,-90.299888 38.746605
0	66	407	206	0	1	17.5	50	0.0	5.3	27.3	0	0	Left	25	14607.0	14612.3	-90.299888 38.746605,-90.29992399999999 38.746556000000005,-90.29995699999999 38.746511000000005,-90.299999 38.746471,-90.30009799999999 38.746388,-90.300224 38.746300000000005,-90.300387 38.746224000000005
0	67	206	389	0	1	805.0	2300	0.0	9.6	1021.6	0	0	Straight	0	14612.3	14621.9	-90.300387 38.746224000000005,-90.30064899999999 38.746108,-90.301076 38.745937000000005,-90.301448 38.745783,-90.301642 38.745696
