Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(NHO)	VA(ATD)	VA(CCI)	VA(DMT)	VA(ROI)	VA(AOI)	Optimal
MCARPTIF-TP	GPM	17600	24000	3	35094.2	29739.2	25.494	0.706	0.0512013	338.141	1	23353	0.0420561	0.390549	1
Load No	Sequence No	From Node ID	To Node ID	IsEdge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	20	294	121	0	1	162	405	0.0	25.1	70.1	1	0	Straight	0	1800.8	1870.9	LINESTRING(-95.502728 30.210596,-95.502727 30.210526,-95.502699 30.209904)
0	21	121	122	0	1	108	270	0.0	21.3	51.3	1	0	Straight	0	1870.9	1922.2	LINESTRING(-95.502699 30.209904,-95.502705 30.209775,-95.502677 30.209622,-95.502611 30.209459,-95.502484 30.209249)
0	22	122	11	0	0	0	0	0.0	9.3	0.0	0	0	Right	5	1927.2	1936.5	LINESTRING(-95.502484 30.209249,-95.503921 30.208629,-95.504186 30.208513)
0	23	11	10	0	0	0	0	0.0	2.0	0.0	0	0	Straight	0	1936.5	1938.5	LINESTRING(-95.504186 30.208513,-95.504314 30.208456,-95.504550 30.208345)
0	24	10	140	0	1	18	45	0.0	28.6	33.6	1	0	Right	5	1943.5	1977.1	LINESTRING(-95.504550 30.208345,-95.504792 30.208838,-95.504951 30.209241,-95.505377 30.211331)
0	25	140	387	0	0	0	0	0.0	3.4	0.0	0	0	Right	5	1982.1	1985.5	LINESTRING(-95.505377 30.211331,-95.505167 30.211371)
0	26	387	139	0	0	0	0	0.0	10.8	0.0	0	0	Straight	0	1985.5	1996.3	LINESTRING(-95.505167 30.211371,-95.504832 30.211434)
0	27	139	155	0	0	0	0	0.0	3.4	0.0	0	0	Left	25	2021.3	2024.7	LINESTRING(-95.504832 30.211434,-95.504842 30.211544)
0	28	155	154	0	1	18	45	0.0	47.4	52.4	1	0	Right	5	2029.7	2082.1	LINESTRING(-95.504842 30.211544,-95.504700 30.211700,-95.504622 30.211739,-95.504535 30.211748,-95.504441 30.211736,-95.504363 30.211715,-95.504315 30.211686,-95.504237 30.211623,-95.504176 30.211529,-95.504028 30.211245)
0	29	154	155	0	0	0	0	0.0	61.0	0.0	0	0	U	125	2207.1	2268.1	LINESTRING(-95.504028 30.211245,-95.504176 30.211529,-95.504237 30.211623,-95.504315 30.211686,-95.504363 30.211715,-95.504441 30.211736,-95.504535 30.211748,-95.504622 30.211739,-95.504700 30.211700,-95.504842 30.211544)
0	30	155	141	0	0	0	0	0.0	12.4	0.0	0	0	Straight	0	2268.1	2280.5	LINESTRING(-95.504842 30.211544,-95.505405 30.211449)
0	31	141	258	0	0	0	0	0.0	15.4	0.0	0	0	Right	5	2285.5	2300.9	LINESTRING(-95.505405 30.211449,-95.505510 30.211911,-95.505674 30.212452,-95.505951 30.213117)
0	32	258	253	0	0	0	0	0.0	11.4	0.0	0	0	Right	5	2305.9	2317.3	LINESTRING(-95.505951 30.213117,-95.505713 30.213189,-95.505591 30.213195,-95.505456 30.213175,-95.505229 30.213095)
0	33	253	143	1	1	432	1080	0.0	26.6	146.6	1	0	Right	5	2322.3	2468.9	LINESTRING(-95.505229 30.213095,-95.505245 30.212992,-95.505239 30.212928,-95.505167 30.212718,-95.505123 30.212648,-95.505055 30.212613,-95.504927 30.212583,-95.504806 30.212597,-95.504641 30.212637,-95.504206 30.212766,-95.504032 30.212825)
0	34	143	142	0	0	0	0	0.0	21.0	0.0	0	0	Straight	0	2468.9	2489.9	LINESTRING(-95.504032 30.212825,-95.503360 30.213065)
0	35	142	256	0	1	144	360	0.0	77.8	117.8	1	0	Right	5	2494.9	2612.7	LINESTRING(-95.503360 30.213065,-95.503043 30.212524,-95.502980 30.212403,-95.502977 30.212382,-95.502996 30.212328,-95.503232 30.212151,-95.503316 30.212092,-95.503381 30.212067,-95.503430 30.212058,-95.503520 30.212056)
0	36	256	143	0	1	144	360	0.0	24.2	64.2	1	0	Straight	0	2612.7	2676.9	LINESTRING(-95.503520 30.212056,-95.503568 30.212065,-95.503625 30.212105,-95.504032 30.212825)
0	37	143	253	1	1	432	1080	0.0	26.6	146.6	0	0	Left	25	2701.9	2728.5	LINESTRING(-95.504032 30.212825,-95.504206 30.212766,-95.504641 30.212637,-95.504806 30.212597,-95.504927 30.212583,-95.505055 30.212613,-95.505123 30.212648,-95.505167 30.212718,-95.505239 30.212928,-95.505245 30.212992,-95.505229 30.213095)
0	38	253	252	0	1	252	630	0.0	32.8	102.8	1	0	Straight	0	2728.5	2831.3	LINESTRING(-95.505229 30.213095,-95.505204 30.213141,-95.505159 30.213184,-95.505052 30.213240,-95.503900 30.213574,-95.503801 30.213575,-95.503757 30.213564)
0	39	252	142	0	0	0	0	0.0	12.3	0.0	0	0	Straight	0	2831.3	2843.6	LINESTRING(-95.503757 30.213564,-95.503671 30.213522,-95.503637 30.213492,-95.503360 30.213065)
0	40	142	143	0	1	108	270	0.0	12.6	42.6	1	0	Right	5	2848.6	2891.2	LINESTRING(-95.503360 30.213065,-95.504032 30.212825)
0	41	143	256	0	1	216	540	0.0	36.3	96.3	1	0	Left	25	2916.2	3012.5	LINESTRING(-95.504032 30.212825,-95.503625 30.212105,-95.503568 30.212065,-95.503520 30.212056)
