Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(NHO)	VA(ATD)	VA(CCI)	VA(DMT)	VA(ROI)	VA(AOI)	Optimal
MCARPTIF-TP	GPM	17600	24000	4	44851.2	34656.2	26.292	1.034	0.00479875	330.404	1	24476.6	0.0917825	0.560382	1
Load No	Sequence No	From Node ID	To Node ID	IsEdge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	0	279	84	0	0	0	0	0.0	1001.2	0.0	0	0		0	0.0	1001.2	LINESTRING(-95.453251 30.113294,-95.451767 30.112762,-95.451636 30.112773,-95.451460 30.112816,-95.450718 30.113096,-95.450464 30.113192,-95.449457 30.116066,-95.449474 30.117754,-95.449424 30.119487,-95.449430 30.120085,-95.449436 30.120293,-95.449450 30.120780,-95.449456 30.121588,-95.449459 30.121785,-95.449482 30.122955,-95.449483 30.123047,-95.449487 30.123307,-95.449492 30.123812,-95.449493 30.123894,-95.449498 30.124374,-95.449504 30.124687,-95.449509 30.125372,-95.449514 30.125824,-95.449515 30.125952,-95.449516 30.126040,-95.449518 30.126167,-95.449519 30.126339,-95.449526 30.126640,-95.449061 30.126645,-95.448818 30.126654,-95.448618 30.126653,-95.448276 30.126655,-95.447494 30.126655,-95.447216 30.126656,-95.446927 30.126654,-95.446468 30.126663,-95.446173 30.126659,-95.445811 30.126656,-95.445658 30.126655,-95.445481 30.126661,-95.445257 30.126661,-95.444825 30.126652,-95.444654 30.126653,-95.444483 30.126657,-95.444367 30.126660,-95.444246 30.126663,-95.443801 30.126684,-95.443623 30.126694,-95.443322 30.126699,-95.443021 30.126718,-95.442681 30.126723,-95.442323 30.126747,-95.442210 30.126755,-95.442031 30.126767,-95.441908 30.126775,-95.441844 30.126779,-95.441769 30.126783,-95.441591 30.126797,-95.441470 30.126802,-95.441057 30.126829,-95.440919 30.126838,-95.440710 30.126853,-95.440146 30.126890,-95.439825 30.126912,-95.438913 30.126981,-95.438472 30.127009,-95.438212 30.127025,-95.437300 30.127089,-95.437105 30.127105,-95.436927 30.127118,-95.436807 30.127105,-95.436641 30.127111,-95.436567 30.127120,-95.436173 30.127145,-95.436067 30.127155,-95.435984 30.127162,-95.435506 30.127196,-95.435304 30.127211,-95.435088 30.127266,-95.434907 30.127284,-95.434729 30.127296,-95.434484 30.127313,-95.434315 30.127324,-95.434122 30.127341,-95.433884 30.127355,-95.433414 30.127375,-95.433410 30.127486,-95.433402 30.127973,-95.433457 30.129535,-95.433463 30.130413,-95.433463 30.130451,-95.433381 30.131823,-95.433369 30.131962,-95.433264 30.133009,-95.433177 30.134766,-95.433171 30.134929,-95.433160 30.135239,-95.431241 30.135284,-95.430968 30.135282,-95.430780 30.135296,-95.430485 30.135250,-95.430264 30.135206,-95.427271 30.135009,-95.426910 30.135054,-95.426743 30.135074,-95.424604 30.135192,-95.423251 30.135323,-95.422978 30.135339,-95.422722 30.135329,-95.422387 30.135254,-95.421857 30.134999,-95.420789 30.134770,-95.420315 30.134763,-95.418368 30.134750,-95.417433 30.134746,-95.415333 30.134978,-95.413472 30.134817,-95.412634 30.134896,-95.412144 30.135336,-95.410704 30.135002,-95.410444 30.135001,-95.410287 30.134999,-95.410294 30.135561,-95.410310 30.135698,-95.410488 30.136124,-95.410656 30.136935,-95.410630 30.137221,-95.410655 30.137562,-95.410652 30.137744,-95.410589 30.138441,-95.410278 30.139141,-95.410204 30.139267,-95.409444 30.139895,-95.408136 30.141171,-95.407201 30.141015,-95.405657 30.140879,-95.405532 30.140909,-95.403937 30.142135,-95.402354 30.143282,-95.402138 30.143370,-95.400211 30.143614,-95.399999 30.143627,-95.396213 30.143010,-95.395849 30.143045,-95.394443 30.143610,-95.393895 30.143914,-95.393346 30.144218,-95.391803 30.145070,-95.390156 30.145779)
0	1	84	85	0	0	0	0	0.0	19.3	0.0	0	0	Left	25	1026.2	1045.5	LINESTRING(-95.390156 30.145779,-95.390247 30.146007,-95.390391 30.146300,-95.390548 30.146575,-95.390783 30.146907,-95.390982 30.147173,-95.391070 30.147319,-95.391132 30.147458)
0	2	85	28	0	0	0	0	0.0	1.1	0.0	0	0	Straight	0	1045.5	1046.6	LINESTRING(-95.391132 30.147458,-95.391180 30.147565)
0	3	28	87	0	0	0	0	0.0	20.9	0.0	0	0	Straight	0	1046.6	1067.5	LINESTRING(-95.391180 30.147565,-95.391242 30.147707,-95.391293 30.147899,-95.391314 30.148041,-95.391325 30.148170,-95.391328 30.148282,-95.391320 30.148421,-95.391304 30.148560,-95.391274 30.148715,-95.391228 30.148913,-95.391148 30.149261,-95.391127 30.149418)
0	4	87	88	0	0	0	0	0.0	9.9	0.0	0	0	Right	5	1072.5	1082.4	LINESTRING(-95.391127 30.149418,-95.390852 30.149409,-95.390616 30.149462,-95.390420 30.149541,-95.390187 30.149689)
0	5	88	92	0	1	180	450	0.0	20.4	70.4	1	0	Straight	0	1082.4	1152.8	LINESTRING(-95.390187 30.149689,-95.389824 30.149857,-95.389521 30.149975,-95.389299 30.150094,-95.389157 30.150188,-95.389032 30.150342,-95.388830 30.150579,-95.388703 30.150717)
0	6	92	4	0	1	54	135	0.0	13.1	28.1	1	0	Left	25	1177.8	1205.9	LINESTRING(-95.388703 30.150717,-95.388828 30.150854,-95.388934 30.150989,-95.388993 30.151094,-95.389024 30.151189,-95.389039 30.151314,-95.389045 30.151437,-95.389051 30.151545,-95.389045 30.151650)
0	7	4	49	0	0	0	0	0.0	1.9	0.0	0	0	Straight	0	1205.9	1207.8	LINESTRING(-95.389045 30.151650,-95.389038 30.151790)
0	8	49	212	0	1	144	360	0.0	39.1	79.1	1	0	Right	5	1212.8	1291.9	LINESTRING(-95.389038 30.151790,-95.388115 30.151776,-95.387741 30.151777,-95.387517 30.151768,-95.387348 30.151757)
0	9	212	1	0	1	126	315	0.0	5.1	40.1	1	0	Straight	0	1291.9	1332.0	LINESTRING(-95.387348 30.151757,-95.387292 30.151800)
0	10	1	212	0	0	0	0	0.0	2.3	0.0	0	0	U	125	1457.0	1459.3	LINESTRING(-95.387292 30.151800,-95.387348 30.151757)
0	11	212	49	0	1	162	405	0.0	30.9	75.9	1	0	Straight	0	1459.3	1535.2	LINESTRING(-95.387348 30.151757,-95.387517 30.151768,-95.387741 30.151777,-95.388115 30.151776,-95.389038 30.151790)
0	12	49	48	0	0	0	0	0.0	10.5	0.0	0	0	Right	5	1540.2	1550.7	LINESTRING(-95.389038 30.151790,-95.389052 30.152604)
0	13	48	7	0	1	126	315	0.0	21.2	56.2	1	0	Straight	0	1550.7	1606.9	LINESTRING(-95.389052 30.152604,-95.389082 30.153483,-95.389049 30.153671,-95.388993 30.153805,-95.388902 30.153916,-95.388805 30.154023)
0	14	7	47	1	1	288	719	0.0	37.9	117.9	0	0	Straight	0	1606.9	1644.8	LINESTRING(-95.388805 30.154023,-95.388679 30.154104,-95.388529 30.154174,-95.388339 30.154216,-95.387114 30.154228)
