Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(CCI)	VA(NHO)	VA(ATD)	VA(DMT)	VA(AOI)	VA(ROI)	Optimal
MCARPTIF-TP	WJ19	17600	24000	3	48885.7	33210.7	2.65822	0	1.10714	0.57572	503.838	47579.6	2.18486	4.04263	0
Load No	Sequence No	Starting Node	Ending Node	Is Edge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	28	357	496	0	0	0	0	0.0	2.6	0.0	0	0	Straight	0	959.9	962.5	-90.427231 38.707431,-90.42722 38.707143
0	29	496	464	0	0	0	0	0.0	4.3	0.0	0	0	Straight	0	962.5	966.8	-90.42722 38.707143,-90.427217 38.706975,-90.427214 38.706682
0	30	464	318	0	1	18	45	0.0	5.7	10.7	1	0	Straight	0	966.8	977.5	-90.427214 38.706682,-90.427226 38.70612,-90.427231 38.706069
0	31	318	345	0	0	0	0	0.0	1.3	0.0	0	0	Straight	0	977.5	978.8	-90.427231 38.706069,-90.427236 38.706017,-90.427243 38.705946
0	32	345	369	0	0	0	0	0.0	1.7	0.0	0	0	Straight	0	978.8	980.5	-90.427243 38.705946,-90.42726 38.705873,-90.427287 38.705805
0	33	369	298	0	0	0	0	0.0	0.8	0.0	0	0	Straight	0	980.5	981.3	-90.427287 38.705805,-90.42731 38.70579,-90.42732 38.705779,-90.427337 38.705752000000004
0	34	298	365	0	0	0	0	0.0	0.8	0.0	0	0	Straight	0	981.3	982.1	-90.427337 38.705752000000004,-90.427348 38.705721,-90.427351 38.705690000000004
0	35	365	406	0	0	0	0	0.0	1.6	0.0	0	0	Straight	0	982.1	983.7	-90.427351 38.705690000000004,-90.427348 38.705659,-90.427337 38.705628000000004,-90.42732 38.705601,-90.427297 38.705576,-90.427293 38.705573
0	36	406	421	0	0	0	0	0.0	9.4	0.0	0	0	Right	5	988.7	998.1	-90.427293 38.705573,-90.42742 38.705399,-90.427465 38.705338999999995,-90.427514 38.705276,-90.42755 38.705235,-90.427594 38.705163,-90.427622 38.705104,-90.427649 38.704993,-90.427657 38.704876
0	37	421	418	0	0	0	0	0.0	2.0	0.0	0	0	Straight	0	998.1	1000.1	-90.427657 38.704876,-90.427692 38.704694
0	38	418	426	0	0	0	0	0.0	2.5	0.0	0	0	Straight	0	1000.1	1002.6	-90.427692 38.704694,-90.427754 38.704463000000004
0	39	426	396	0	0	0	0	0.0	2.5	0.0	0	0	Left	25	1027.6	1030.1	-90.427754 38.704463000000004,-90.427585 38.704401000000004
0	40	396	315	0	0	0	0	0.0	7.5	0.0	0	0	Straight	0	1030.1	1037.6	-90.427585 38.704401000000004,-90.427222 38.704276
0	41	315	447	0	0	0	0	0.0	2.6	0.0	0	0	Left	25	1062.6	1065.2	-90.427222 38.704276,-90.427154 38.704383
0	42	447	353	1	1	414	1035	0.0	49.9	164.9	1	0	Straight	0	1065.2	1230.1	-90.427154 38.704383,-90.426904 38.704758999999996,-90.42677 38.704932,-90.426693 38.705006999999995,-90.426635 38.70505,-90.426519 38.705105,-90.426403 38.705138000000005,-90.426252 38.705163,-90.42608 38.705169999999995,-90.424229 38.70519,-90.424121 38.705188,-90.423979 38.705167,-90.42394 38.70515,-90.423884 38.705134,-90.423859 38.705135999999996
0	43	353	384	0	1	18	45	0.0	7.7	12.7	1	0	Right	5	1235.1	1247.8	-90.423859 38.705135999999996,-90.423797 38.705079999999995,-90.423753 38.705044,-90.423689 38.704959
0	44	384	397	1	1	18	45	0.0	26.3	31.3	1	0	Left	25	1272.8	1304.1	-90.423689 38.704959,-90.42365 38.705,-90.423622 38.705028,-90.423579 38.705065000000005,-90.423555 38.705083,-90.423532 38.705124999999995,-90.423532 38.705151,-90.423544 38.705168
0	45	397	353	0	1	18	45	0.0	31.6	36.6	1	0	Straight	0	1304.1	1340.7	-90.423544 38.705168,-90.423565 38.705197999999996,-90.423602 38.705218,-90.423672 38.705211,-90.423768 38.705157,-90.42382 38.705139,-90.423859 38.705135999999996
0	46	353	384	0	1	18	45	0.0	7.7	12.7	0	0	Left	25	1365.7	1373.4	-90.423859 38.705135999999996,-90.423797 38.705079999999995,-90.423753 38.705044,-90.423689 38.704959
0	47	384	305	1	1	54	135	0.0	10.6	25.6	1	0	Straight	0	1373.4	1399.0	-90.423689 38.704959,-90.423628 38.704876,-90.423606 38.704813,-90.423599 38.704685999999995,-90.423597 38.704339000000004
0	48	305	340	0	1	72	180	0.0	22.1	42.1	1	0	Right	5	1404.0	1446.1	-90.423597 38.704339000000004,-90.423918 38.704335,-90.424085 38.704333,-90.42436 38.70433,-90.424808 38.704319999999996
0	49	340	319	1	1	54	135	0.0	6.8	21.8	1	0	Right	5	1451.1	1472.9	-90.424808 38.704319999999996,-90.424811 38.704339000000004,-90.424817 38.704358,-90.424827 38.704375,-90.424841 38.704389,-90.424858 38.704402,-90.424878 38.704411,-90.424899 38.704415999999995,-90.424921 38.704418000000004,-90.424943 38.704415999999995,-90.424964 38.704411,-90.424984 38.704402,-90.425001 38.704389,-90.425015 38.704375,-90.425026 38.704358,-90.425032 38.704339000000004
0	50	319	340	1	1	54	135	0.0	6.8	21.8	0	0	U	125	1597.9	1604.7	-90.425032 38.704339000000004,-90.425026 38.704358,-90.425015 38.704375,-90.425001 38.704389,-90.424984 38.704402,-90.424964 38.704411,-90.424943 38.704415999999995,-90.424921 38.704418000000004,-90.424899 38.704415999999995,-90.424878 38.704411,-90.424858 38.704402,-90.424841 38.704389,-90.424827 38.704375,-90.424817 38.704358,-90.424811 38.704339000000004,-90.424808 38.704319999999996
0	51	340	305	0	1	72	180	0.0	30.0	50.0	1	0	Left	25	1629.7	1679.7	-90.424808 38.704319999999996,-90.42436 38.70433,-90.424085 38.704333,-90.423918 38.704335,-90.423597 38.704339000000004
0	52	305	411	1	1	72	180	0.0	14.7	34.7	1	0	Right	5	1684.7	1719.4	-90.423597 38.704339000000004,-90.423577 38.70349
0	53	411	461	1	1	108	270	0.0	18.7	48.7	1	0	Right	5	1724.4	1773.1	-90.423577 38.70349,-90.423705 38.703495000000004,-90.424271 38.703484,-90.424425 38.703478000000004,-90.424548 38.703478000000004
0	54	461	370	1	1	54	135	0.0	5.5	20.5	1	0	Right	5	1778.1	1798.6	-90.424548 38.703478000000004,-90.42455 38.703497999999996,-90.424557 38.703517000000005,-90.424568 38.703535,-90.424583 38.703551000000004,-90.424601 38.703564,-90.424622 38.703574,-90.424644 38.70358,-90.424668 38.703582,-90.424691 38.70358,-90.424714 38.703574,-90.424734 38.703564,-90.424752 38.703551000000004,-90.424767 38.703535,-90.424779 38.703517000000005,-90.424785 38.703497999999996
0	55	370	461	1	1	54	135	0.0	5.5	20.5	0	0	U	125	1923.6	1929.1	-90.424785 38.703497999999996,-90.424779 38.703517000000005,-90.424767 38.703535,-90.424752 38.703551000000004,-90.424734 38.703564,-90.424714 38.703574,-90.424691 38.70358,-90.424668 38.703582,-90.424644 38.70358,-90.424622 38.703574,-90.424601 38.703564,-90.424583 38.703551000000004,-90.424568 38.703535,-90.424557 38.703517000000005,-90.42455 38.703497999999996,-90.424548 38.703478000000004
0	56	461	411	1	1	108	270	0.0	18.7	48.7	0	0	Left	25	1954.1	1972.8	-90.424548 38.703478000000004,-90.424425 38.703478000000004,-90.424271 38.703484,-90.423705 38.703495000000004,-90.423577 38.70349
0	57	411	390	1	1	90	225	0.0	15.2	40.2	1	0	Right	5	1977.8	2018.0	-90.423577 38.70349,-90.423581 38.703399000000005,-90.423568 38.703134,-90.423564 38.702866,-90.423576 38.702718000000004,-90.423598 38.702692,-90.423642 38.702663,-90.423671 38.702656000000005
0	58	390	475	1	1	144	360	0.0	12.2	52.2	1	0	Straight	0	2018.0	2070.2	-90.423671 38.702656000000005,-90.423751 38.702636,-90.424008 38.702622000000005,-90.424275 38.702625999999995,-90.42434 38.702615,-90.424381 38.702596,-90.424402 38.702573,-90.424408 38.702555000000004
0	59	475	358	1	0	0	0	0.0	6.9	0.0	0	0	Straight	0	2070.2	2077.1	-90.424408 38.702555000000004,-90.424413 38.702535,-90.42442 38.702218,-90.424432 38.702179
0	60	358	441	1	1	252	630	0.0	35.9	105.9	1	0	Straight	0	2077.1	2183.0	-90.424432 38.702179,-90.424441 38.70215,-90.424437 38.701966,-90.424433 38.701865,-90.424412 38.701818,-90.424383 38.70179,-90.424325 38.701773,-90.4242 38.701761000000005,-90.423999 38.701749,-90.423829 38.701741999999996,-90.42374 38.701721,-90.423668 38.701688000000004,-90.423625 38.701637000000005,-90.423592 38.701568,-90.423561 38.701402,-90.423565 38.701282,-90.423573 38.70122,-90.423594 38.701142000000004,-90.42363 38.701066999999995,-90.423691 38.700977,-90.423774 38.700903,-90.423851 38.700857
0	61	441	367	1	1	126	315	0.0	21.3	56.3	1	0	Left	25	2208.0	2264.3	-90.423851 38.700857,-90.423318 38.700075999999996
0	62	367	441	1	1	126	315	0.0	21.3	56.3	0	0	U	125	2389.3	2410.6	-90.423318 38.700075999999996,-90.423851 38.700857
0	63	441	473	1	1	90	225	0.0	16.2	41.2	1	0	Left	25	2435.6	2476.8	-90.423851 38.700857,-90.42394 38.700813,-90.424074 38.700762,-90.42429 38.70071,-90.424489 38.700677999999996,-90.424665 38.700634,-90.424823 38.700586
0	64	473	350	1	1	54	135	0.0	11.6	26.6	1	0	Left	25	2501.8	2528.4	-90.424823 38.700586,-90.42453 38.70016
0	65	350	473	1	1	54	135	0.0	11.6	26.6	0	0	U	125	2653.4	2665.0	-90.42453 38.70016,-90.424823 38.700586
0	66	473	374	0	1	90	225	0.0	17.8	42.8	1	0	Left	25	2690.0	2732.8	-90.424823 38.700586,-90.425087 38.700486,-90.425236 38.700404,-90.425387 38.700309000000004,-90.425642 38.700109,-90.425742 38.700028
0	67	374	473	0	1	54	135	0.0	17.0	32.0	1	0	U	125	2857.8	2889.8	-90.425742 38.700028,-90.425642 38.700109,-90.425387 38.700309000000004,-90.425236 38.700404,-90.425087 38.700486,-90.424823 38.700586
0	68	473	374	0	1	90	225	0.0	17.8	42.8	0	0	U	125	3014.8	3032.6	-90.424823 38.700586,-90.425087 38.700486,-90.425236 38.700404,-90.425387 38.700309000000004,-90.425642 38.700109,-90.425742 38.700028
0	69	374	301	0	1	36	90	0.0	10.5	20.5	1	0	Left	25	3057.6	3078.1	-90.425742 38.700028,-90.4257 38.699987,-90.425671 38.699943000000005,-90.425638 38.699883,-90.425609 38.699813,-90.425591 38.699734,-90.425582 38.699636,-90.42558 38.699543,-90.425582 38.699444,-90.425582 38.699366999999995,-90.425582 38.699326
0	70	301	425	0	1	234	585	0.0	60.0	125.0	1	0	Straight	0	3078.1	3203.1	-90.425582 38.699326,-90.425582 38.699286,-90.425577 38.699208999999996,-90.42556 38.699096999999995,-90.425542 38.698994,-90.425479 38.6986,-90.425412 38.698245,-90.425305 38.697593999999995,-90.425282 38.697464,-90.42522 38.697246
0	71	425	301	0	1	180	450	0.0	52.5	102.5	1	0	U	125	3328.1	3430.6	-90.42522 38.697246,-90.425282 38.697464,-90.425305 38.697593999999995,-90.425412 38.698245,-90.425479 38.6986,-90.425542 38.698994,-90.42556 38.699096999999995,-90.425577 38.699208999999996,-90.425582 38.699286,-90.425582 38.699326
0	72	301	399	0	1	72	180	0.0	14.1	34.1	1	0	Right	5	3435.6	3469.7	-90.425582 38.699326,-90.425147 38.699335000000005,-90.424364 38.69934
0	73	399	450	0	1	162	405	0.0	66.0	111.0	1	0	Right	5	3474.7	3585.7	-90.424364 38.69934,-90.424333 38.698901,-90.424322 38.698497,-90.424322 38.698094,-90.424338 38.697825,-90.424344 38.697732,-90.424381 38.697524
0	74	450	399	0	1	162	405	0.0	48.4	93.4	1	0	U	125	3710.7	3804.1	-90.424381 38.697524,-90.424344 38.697732,-90.424338 38.697825,-90.424322 38.698094,-90.424322 38.698497,-90.424333 38.698901,-90.424364 38.69934
0	75	399	359	0	1	18	45	0.0	10.7	15.7	1	0	Right	5	3809.1	3824.8	-90.424364 38.69934,-90.423404 38.699360999999996
0	76	359	427	0	1	198	495	0.0	40.1	95.1	1	0	Right	5	3829.8	3924.9	-90.423404 38.699360999999996,-90.423378 38.698636,-90.423389 38.697551000000004
0	77	427	359	0	1	198	495	0.0	38.0	93.0	1	0	U	125	4049.9	4142.9	-90.423389 38.697551000000004,-90.423378 38.698636,-90.423404 38.699360999999996
0	78	359	399	0	1	90	225	0.0	10.4	35.4	1	0	Left	25	4167.9	4203.3	-90.423404 38.699360999999996,-90.424364 38.69934
0	79	399	301	0	1	90	225	0.0	16.2	41.2	1	0	Straight	0	4203.3	4244.5	-90.424364 38.69934,-90.425147 38.699335000000005,-90.425582 38.699326
0	80	301	374	0	0	0	0	0.0	13.4	0.0	0	0	Right	5	4249.5	4262.9	-90.425582 38.699326,-90.425582 38.699366999999995,-90.425582 38.699444,-90.42558 38.699543,-90.425582 38.699636,-90.425591 38.699734,-90.425609 38.699813,-90.425638 38.699883,-90.425671 38.699943000000005,-90.4257 38.699987,-90.425742 38.700028
0	81	374	493	0	0	0	0	0.0	9.8	0.0	0	0	Left	25	4287.9	4297.7	-90.425742 38.700028,-90.425826 38.699972,-90.425931 38.699918,-90.426047 38.699877,-90.426215 38.699827,-90.426366 38.699799999999996,-90.426514 38.699786,-90.426554 38.699787
0	82	493	460	0	0	0	0	0.0	5.0	0.0	0	0	Straight	0	4297.7	4302.7	-90.426554 38.699787,-90.426621 38.699788,-90.426726 38.699799999999996,-90.426816 38.699816999999996,-90.426981 38.699848,-90.427065 38.699867
0	83	460	423	0	0	0	0	0.0	9.4	0.0	0	0	Straight	0	4302.7	4312.1	-90.427065 38.699867,-90.42716 38.699889,-90.427307 38.699921,-90.427504 38.699966,-90.427667 38.700001,-90.42781 38.700019999999995,-90.427982 38.700047,-90.428047 38.700057
0	84	423	463	1	1	216	540	0.0	34.4	94.4	1	0	Right	5	4317.1	4411.5	-90.428047 38.700057,-90.427996 38.700344,-90.427899 38.700863,-90.427827 38.701274999999995,-90.427815 38.70143,-90.427881 38.70195,-90.427959 38.70236,-90.427966 38.702482,-90.427965 38.702616
0	85	463	449	1	0	0	0	0.0	2.6	0.0	0	0	Straight	0	4411.5	4414.1	-90.427965 38.702616,-90.427952 38.702709999999996,-90.427939 38.702833999999996
0	86	449	456	0	1	36	90	0.0	14.6	24.6	1	0	Right	5	4419.1	4443.7	-90.427939 38.702833999999996,-90.427683 38.702818,-90.427546 38.702811,-90.426841 38.702799999999996
0	87	456	342	0	1	18	45	0.0	32.1	37.1	1	0	Left	25	4468.7	4505.8	-90.426841 38.702799999999996,-90.426816 38.702905,-90.426805 38.702961,-90.426776 38.703075999999996,-90.426732 38.703193999999996,-90.426695 38.703264000000004,-90.42664 38.703367,-90.426535 38.703516,-90.42643 38.703618,-90.42635 38.703671,-90.426255 38.703704,-90.426176 38.703723,-90.426118 38.703734
0	88	342	451	1	1	72	180	0.0	6.9	26.9	1	0	Right	5	4510.8	4537.7	-90.426118 38.703734,-90.426111 38.703715,-90.4261 38.703697,-90.426086 38.703682,-90.426068 38.703669000000005,-90.426048 38.70366,-90.426026 38.703654,-90.426003 38.703652000000005,-90.425981 38.703654,-90.425959 38.70366,-90.425939 38.703669000000005,-90.425921 38.703682,-90.425907 38.703697,-90.425896 38.703715,-90.425889 38.703734
0	89	451	342	1	1	72	180	0.0	6.9	26.9	0	0	U	125	4662.7	4669.6	-90.425889 38.703734,-90.425896 38.703715,-90.425907 38.703697,-90.425921 38.703682,-90.425939 38.703669000000005,-90.425959 38.70366,-90.425981 38.703654,-90.426003 38.703652000000005,-90.426026 38.703654,-90.426048 38.70366,-90.426068 38.703669000000005,-90.426086 38.703682,-90.4261 38.703697,-90.426111 38.703715,-90.426118 38.703734
0	90	342	456	0	1	90	225	0.0	34.4	59.4	1	0	Left	25	4694.6	4754.0	-90.426118 38.703734,-90.426176 38.703723,-90.426255 38.703704,-90.42635 38.703671,-90.42643 38.703618,-90.426535 38.703516,-90.42664 38.703367,-90.426695 38.703264000000004,-90.426732 38.703193999999996,-90.426776 38.703075999999996,-90.426805 38.702961,-90.426816 38.702905,-90.426841 38.702799999999996
0	91	456	455	0	1	72	180	0.0	18.3	38.3	1	0	Left	25	4779.0	4817.3	-90.426841 38.702799999999996,-90.426111 38.702797000000004,-90.425961 38.702796,-90.425811 38.70281,-90.425732 38.702816999999996
0	92	455	337	0	1	36	90	0.0	9.3	19.3	1	0	Left	25	4842.3	4861.6	-90.425732 38.702816999999996,-90.425731 38.702833,-90.425725 38.702849,-90.425716 38.702863,-90.425704 38.702876,-90.42569 38.702886,-90.425673 38.702894,-90.425655 38.702899,-90.425636 38.702901,-90.425617 38.702899,-90.425599 38.702894,-90.425583 38.702886,-90.425568 38.702876,-90.425556 38.702863,-90.425547 38.702849,-90.425541 38.702833,-90.42554 38.702816999999996,-90.425541 38.702799999999996
0	93	337	455	0	1	36	90	0.0	6.2	16.2	1	0	U	125	4986.6	5002.8	-90.425541 38.702799999999996,-90.42554 38.702816999999996,-90.425541 38.702833,-90.425547 38.702849,-90.425556 38.702863,-90.425568 38.702876,-90.425583 38.702886,-90.425599 38.702894,-90.425617 38.702899,-90.425636 38.702901,-90.425655 38.702899,-90.425673 38.702894,-90.42569 38.702886,-90.425704 38.702876,-90.425716 38.702863,-90.425725 38.702849,-90.425731 38.702833,-90.425732 38.702816999999996
0	94	455	456	0	1	54	135	0.0	12.8	27.8	1	0	Right	5	5007.8	5035.6	-90.425732 38.702816999999996,-90.425811 38.70281,-90.425961 38.702796,-90.426111 38.702797000000004,-90.426841 38.702799999999996
0	95	456	449	0	0	0	0	0.0	17.3	0.0	0	0	Straight	0	5035.6	5052.9	-90.426841 38.702799999999996,-90.427546 38.702811,-90.427683 38.702818,-90.427939 38.702833999999996
0	96	449	315	0	1	108	270	0.0	23.4	53.4	1	0	Right	5	5057.9	5111.3	-90.427939 38.702833999999996,-90.427931 38.702894,-90.427902 38.703046,-90.427867 38.703165999999996,-90.427829 38.70327,-90.427713 38.703505,-90.427626 38.703651,-90.427222 38.704276
0	97	315	447	0	0	0	0	0.0	2.6	0.0	0	0	Straight	0	5111.3	5113.9	-90.427222 38.704276,-90.427154 38.704383
0	98	447	351	0	0	0	0	0.0	4.9	0.0	0	0	Left	25	5138.9	5143.8	-90.427154 38.704383,-90.427537 38.704501
0	99	351	446	0	0	0	0	0.0	2.9	0.0	0	0	Right	5	5148.8	5151.7	-90.427537 38.704501,-90.427501 38.70461,-90.427432 38.704797
0	100	446	421	0	0	0	0	0.0	9.4	0.0	0	0	Left	25	5176.7	5186.1	-90.427432 38.704797,-90.427657 38.704876
0	101	421	418	0	0	0	0	0.0	2.0	0.0	0	0	Left	25	5211.1	5213.1	-90.427657 38.704876,-90.427692 38.704694
0	102	418	426	0	0	0	0	0.0	2.5	0.0	0	0	Straight	0	5213.1	5215.6	-90.427692 38.704694,-90.427754 38.704463000000004
0	103	426	302	0	0	0	0	0.0	1.7	0.0	0	0	Straight	0	5215.6	5217.3	-90.427754 38.704463000000004,-90.427765 38.70442,-90.427804 38.704285999999996
0	104	302	356	0	0	0	0	0.0	3.2	0.0	0	0	Straight	0	5217.3	5220.5	-90.427804 38.704285999999996,-90.427865 38.704073,-90.427882 38.703938
