Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(NHO)	VA(ATD)	VA(CCI)	VA(DMT)	VA(ROI)	VA(AOI)	Optimal
MCARPTIF-TP	WJ19	35200	48000	2	44250.6	27550.6	1.64166	0	0.649615	434.331	1.25	37652.4	3.17221	1.85625	0
Load No	Sequence No	From Node ID	To Node ID	IsEdge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	0	279	179	0	0	0	0	0.0	995.1	0.0	0	0		0	0.0	995.1	LINESTRING(-95.453251 30.113294,-95.451767 30.112762,-95.451636 30.112773,-95.451460 30.112816,-95.450718 30.113096,-95.450464 30.113192,-95.449457 30.116066,-95.449474 30.117754,-95.449424 30.119487,-95.448442 30.119485,-95.447724 30.119486,-95.446295 30.119482,-95.445954 30.119481,-95.445853 30.119479,-95.445373 30.119474,-95.445025 30.119470,-95.444731 30.119466,-95.444458 30.119463,-95.444276 30.119461,-95.444140 30.119460,-95.443225 30.119452,-95.442806 30.119447,-95.442494 30.119448,-95.442233 30.119456,-95.442029 30.119506,-95.441860 30.119102,-95.441618 30.118579,-95.441455 30.118263,-95.441213 30.117857,-95.439914 30.116067,-95.439861 30.116001,-95.438313 30.114004,-95.438115 30.113665,-95.437595 30.112445,-95.437053 30.110728,-95.436892 30.110215,-95.436801 30.109932,-95.436720 30.109703,-95.436473 30.108683,-95.436451 30.108439,-95.436381 30.107687,-95.436371 30.107577,-95.436316 30.106945,-95.436295 30.106690,-95.436274 30.106420,-95.436252 30.106202,-95.436184 30.105710,-95.436160 30.105532,-95.436147 30.105421,-95.436135 30.105254,-95.436088 30.104675,-95.436072 30.104163,-95.436062 30.103299,-95.436055 30.102837,-95.436048 30.102373,-95.436042 30.102027,-95.436036 30.101633,-95.436032 30.101374,-95.436024 30.099774,-95.436027 30.099684,-95.436029 30.099476,-95.435998 30.098638,-95.435992 30.097524,-95.435990 30.097433,-95.436000 30.095282,-95.435991 30.095062,-95.435977 30.094755,-95.435961 30.094419,-95.435947 30.094127,-95.435918 30.093555,-95.435898 30.093107,-95.435880 30.092769,-95.435867 30.092509,-95.435850 30.092180,-95.435743 30.092179,-95.435494 30.092184,-95.435132 30.092178,-95.434828 30.092178,-95.434609 30.092177,-95.431975 30.092282,-95.428515 30.092508,-95.428252 30.092509,-95.428054 30.092506,-95.427716 30.092505,-95.425058 30.092509,-95.423717 30.092509,-95.421819 30.092486,-95.420818 30.092473,-95.420482 30.092491,-95.420324 30.092501,-95.420107 30.092515,-95.419953 30.092533,-95.419852 30.092545,-95.419103 30.092657,-95.417712 30.092981,-95.417243 30.093097,-95.414738 30.093273,-95.414453 30.093284,-95.414314 30.093289,-95.412980 30.093335,-95.410821 30.093450,-95.410322 30.093494,-95.408193 30.093840,-95.406674 30.094264,-95.406535 30.094313,-95.406124 30.094466,-95.404833 30.095007,-95.403860 30.095525,-95.402930 30.096105,-95.402691 30.096273,-95.402084 30.096697,-95.402005 30.096769,-95.400722 30.097899,-95.400470 30.098147,-95.399999 30.098603,-95.399078 30.099496,-95.395904 30.102578,-95.392393 30.106024,-95.389204 30.109121,-95.388526 30.109763,-95.387864 30.110395,-95.387696 30.110553,-95.387625 30.110620,-95.387504 30.110737,-95.387370 30.110863,-95.387217 30.111010,-95.386250 30.111882,-95.384680 30.113485,-95.384549 30.113602,-95.384074 30.114011,-95.383472 30.114471,-95.382080 30.115471,-95.381818 30.115657,-95.381651 30.115773,-95.381343 30.115986,-95.380931 30.116273,-95.378156 30.117684,-95.377997 30.117796,-95.377192 30.118362,-95.377106 30.118422,-95.377012 30.118488,-95.376596 30.118826,-95.372508 30.121731,-95.370811 30.122915,-95.370720 30.122981,-95.370130 30.123423,-95.369674 30.123755,-95.368044 30.124689,-95.367802 30.124791,-95.365836 30.125664,-95.364320 30.126495,-95.362113 30.127724,-95.361820 30.127886,-95.358812 30.129563,-95.358307 30.129846,-95.358159 30.129929,-95.358231 30.130029,-95.358362 30.130211,-95.358499 30.130402,-95.358675 30.130647,-95.358933 30.130852,-95.359582 30.131758,-95.362920 30.132822,-95.364814 30.132483,-95.366201 30.132254,-95.369803 30.133742,-95.370936 30.134831,-95.371426 30.135528,-95.374459 30.137044,-95.374821 30.137263)
0	1	179	276	0	0	0	0	0.0	10.8	0.0	0	0	Straight	0	995.1	1005.9	LINESTRING(-95.374821 30.137263,-95.374896 30.137355,-95.374960 30.137441,-95.375046 30.137569,-95.375108 30.137696,-95.375145 30.137815,-95.375164 30.137933,-95.375175 30.138056,-95.375178 30.138216)
0	2	276	257	1	0	0	0	0.0	1.4	0.0	0	0	Straight	0	1005.9	1007.3	LINESTRING(-95.375178 30.138216,-95.375179 30.138374)
0	3	257	186	0	0	0	0	0.0	10.8	0.0	0	0	Left	25	1032.3	1043.1	LINESTRING(-95.375179 30.138374,-95.375833 30.138374)
0	4	186	250	0	1	72	180	0.0	8.2	28.2	1	0	Right	5	1048.1	1076.3	LINESTRING(-95.375833 30.138374,-95.375855 30.138634,-95.375907 30.138765,-95.375971 30.138869)
0	5	250	93	0	1	90	225	0.0	4.6	29.6	1	0	Straight	0	1076.3	1105.9	LINESTRING(-95.375971 30.138869,-95.376020 30.138950,-95.376229 30.139108)
0	6	93	262	0	1	288	720	0.0	31.0	111.0	1	0	Straight	0	1105.9	1216.9	LINESTRING(-95.376229 30.139108,-95.376433 30.139154,-95.376803 30.139182,-95.378080 30.139150,-95.378509 30.139150,-95.378575 30.139142,-95.378624 30.139112)
0	7	262	104	0	1	36	90	0.0	7.5	17.5	1	0	Straight	0	1216.9	1234.4	LINESTRING(-95.378624 30.139112,-95.378658 30.139070,-95.378666 30.139007,-95.378655 30.138852,-95.378655 30.138708)
0	8	104	120	0	1	18	45	0.0	6.7	11.7	1	0	Straight	0	1234.4	1246.1	LINESTRING(-95.378655 30.138708,-95.378655 30.138508,-95.378653 30.138406,-95.378624 30.138359)
0	9	120	253	0	1	162	405	0.0	27.0	72.0	1	0	Straight	0	1246.1	1318.1	LINESTRING(-95.378624 30.138359,-95.378571 30.138340,-95.378500 30.138340,-95.378344 30.138345,-95.378155 30.138352,-95.377828 30.138347,-95.377678 30.138332,-95.377515 30.138288,-95.377345 30.138199,-95.377148 30.138087)
