Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(NHO)	VA(ATD)	VA(CCI)	VA(DMT)	VA(ROI)	VA(AOI)	Optimal
MCARPTIF-TP	Full MILP	35200	48000	2	39281.5	28701.5	7200.65	0	0.555709	481.47	1.17073	48621.5	3.80887	1.46506	0
Load No	Sequence No	From Node ID	To Node ID	IsEdge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	0	714	204	0	0	0	0	0.0	626.8	0.0	0	0		0	0.0	626.8	LINESTRING(-95.453251 30.113294,-95.451767 30.112762,-95.451636 30.112773,-95.451460 30.112816,-95.450718 30.113096,-95.450464 30.113192,-95.449457 30.116066,-95.449474 30.117754,-95.449424 30.119487,-95.448442 30.119485,-95.447724 30.119486,-95.446295 30.119482,-95.445954 30.119481,-95.445853 30.119479,-95.445373 30.119474,-95.445025 30.119470,-95.444731 30.119466,-95.444458 30.119463,-95.444276 30.119461,-95.444140 30.119460,-95.443225 30.119452,-95.442806 30.119447,-95.442494 30.119448,-95.442233 30.119456,-95.442029 30.119506,-95.441860 30.119102,-95.441618 30.118579,-95.441455 30.118263,-95.441213 30.117857,-95.439914 30.116067,-95.439861 30.116001,-95.438115 30.113665,-95.437837 30.113750,-95.437516 30.113884,-95.437265 30.113993,-95.437175 30.114146,-95.438544 30.115789,-95.439205 30.116595,-95.439322 30.116741,-95.439857 30.117428,-95.440578 30.118556,-95.441262 30.119937,-95.441283 30.119995,-95.441564 30.120881,-95.442182 30.122650,-95.442650 30.124830,-95.442994 30.126578,-95.443021 30.126718,-95.443050 30.126856,-95.443058 30.126906,-95.443083 30.127002,-95.443214 30.127668,-95.443782 30.130474,-95.443830 30.130710,-95.443897 30.131044,-95.444370 30.133365,-95.445051 30.136713,-95.445102 30.136974,-95.445237 30.137663,-95.445703 30.140097,-95.446327 30.143182,-95.446475 30.143835,-95.446573 30.144282,-95.446612 30.144461,-95.446662 30.144693,-95.446952 30.146108,-95.447057 30.146633,-95.447100 30.146861,-95.447371 30.148183,-95.447487 30.148860,-95.447557 30.149178,-95.447787 30.150163,-95.448163 30.151977,-95.448250 30.152379,-95.449167 30.156931,-95.449179 30.156997,-95.449192 30.157062,-95.449206 30.157145,-95.449324 30.157779,-95.449386 30.158965,-95.449543 30.160313,-95.449566 30.160458,-95.449634 30.160886,-95.449689 30.161208,-95.449699 30.161279,-95.449757 30.161691,-95.449795 30.162039,-95.449861 30.162743,-95.449883 30.162980,-95.449892 30.163077,-95.449961 30.163816,-95.450008 30.164314,-95.450085 30.164818,-95.450097 30.164994,-95.450119 30.165315,-95.450185 30.165793,-95.450202 30.165914,-95.450209 30.165971,-95.450223 30.166111,-95.450236 30.166365,-95.450263 30.166678,-95.450295 30.166974,-95.450324 30.167191,-95.450356 30.167444,-95.450370 30.167544,-95.450467 30.168482,-95.450563 30.169433,-95.450567 30.169472,-95.450626 30.169931,-95.450636 30.170053,-95.450647 30.170167,-95.450653 30.170229,-95.450664 30.170350,-95.450676 30.170489,-95.450703 30.170847,-95.450725 30.171120,-95.450758 30.171396,-95.450790 30.171677,-95.450824 30.172081,-95.450831 30.172162,-95.450851 30.172396,-95.450869 30.172586,-95.450879 30.172694,-95.450889 30.172805,-95.450901 30.172895,-95.450933 30.173303,-95.450995 30.174070,-95.451021 30.174277,-95.451027 30.174419,-95.451060 30.175095,-95.451144 30.176038,-95.451261 30.176854,-95.451311 30.177201,-95.451339 30.177487,-95.451347 30.177589,-95.451353 30.177673,-95.451379 30.177894,-95.451407 30.178259)
0	1	204	214	0	0	0	0	0.0	1.6	0.0	0	0	Straight	0	626.8	628.4	LINESTRING(-95.451407 30.178259,-95.451410 30.178315,-95.451415 30.178379)
0	2	214	213	0	0	0	0	0.0	1.5	0.0	0	0	Left	25	653.4	654.9	LINESTRING(-95.451415 30.178379,-95.451544 30.178376)
0	3	213	170	0	0	0	0	0.0	1.3	0.0	0	0	Straight	0	654.9	656.2	LINESTRING(-95.451544 30.178376,-95.451663 30.178372)
0	4	170	169	0	0	0	0	0.0	3.5	0.0	0	0	Straight	0	656.2	659.7	LINESTRING(-95.451663 30.178372,-95.451812 30.178366,-95.452003 30.178355)
0	5	169	211	0	0	0	0	0.0	0.8	0.0	0	0	Straight	0	659.7	660.5	LINESTRING(-95.452003 30.178355,-95.452089 30.178350)
0	6	211	212	0	0	0	0	0.0	1.6	0.0	0	0	Straight	0	660.5	662.1	LINESTRING(-95.452089 30.178350,-95.452279 30.178335)
0	7	212	196	0	0	0	0	0.0	2.9	0.0	0	0	Straight	0	662.1	665.0	LINESTRING(-95.452279 30.178335,-95.452483 30.178320,-95.452701 30.178300)
0	8	196	608	0	0	0	0	0.0	2.0	0.0	0	0	Straight	0	665.0	667.0	LINESTRING(-95.452701 30.178300,-95.453001 30.178280)
0	9	608	268	0	0	0	0	0.0	6.3	0.0	0	0	Straight	0	667.0	673.3	LINESTRING(-95.453001 30.178280,-95.453190 30.178267,-95.453834 30.178209,-95.454058 30.178188)
