Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(CCI)	VA(NHO)	VA(ATD)	VA(DMT)	VA(AOI)	VA(ROI)	Optimal
MCARPTIF-TP	Full MILP	35200	48000	2	28221.6	23596.6	7200.57	0	1.61905	0.426007	486.591	26768.8	0.835045	2.29564	0
Load No	Sequence No	Starting Node	Ending Node	Is Edge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	69	163	164	0	0	0	0	0.0	19.1	0.0	0	0	Right	5	2519.5	2538.6	-90.523359 38.680976,-90.523449 38.680921999999995,-90.523509 38.680866,-90.523546 38.680789000000004,-90.52356 38.680693000000005,-90.523555 38.680574,-90.523546 38.680519000000004
0	70	164	165	0	1	72	180	0.0	42.7	62.7	1	0	Right	5	2543.6	2606.3	-90.523546 38.680519000000004,-90.523645 38.680492,-90.523812 38.680497,-90.52387 38.680507,-90.52399 38.680552,-90.524658 38.680885
0	71	165	166	1	1	72	180	0.0	8.0	28.0	0	0	Straight	0	2606.3	2614.3	-90.524658 38.680885,-90.524681 38.680935000000005,-90.524727 38.68096,-90.524742 38.68096,-90.524785 38.68096,-90.524825 38.680930000000004,-90.524837 38.68091
0	72	166	165	1	1	72	180	0.0	8.0	28.0	1	0	U	125	2739.3	2767.3	-90.524837 38.68091,-90.524825 38.680930000000004,-90.524785 38.68096,-90.524742 38.68096,-90.524727 38.68096,-90.524681 38.680935000000005,-90.524658 38.680885
0	73	165	164	0	1	90	225	0.0	35.6	60.6	1	0	Straight	0	2767.3	2827.9	-90.524658 38.680885,-90.52399 38.680552,-90.52387 38.680507,-90.523812 38.680497,-90.523645 38.680492,-90.523546 38.680519000000004
0	74	164	144	1	1	180	450	0.0	43.1	93.1	0	0	Right	5	2832.9	2876.0	-90.523546 38.680519000000004,-90.523525 38.680448999999996,-90.523479 38.680345,-90.523401 38.68022,-90.523303 38.680122999999995,-90.523224 38.680062,-90.523142 38.680019,-90.522834 38.679911000000004,-90.52249 38.679835,-90.522163 38.67982
0	75	144	146	0	0	0	0	0.0	12.9	0.0	0	0	Right	5	2881.0	2893.9	-90.522163 38.67982,-90.522169 38.679272
0	76	146	147	0	0	0	0	0.0	3.7	0.0	0	0	Right	5	2898.9	2902.6	-90.522169 38.679272,-90.522491 38.679277
0	77	147	35	1	1	234	585	0.0	23.9	88.9	0	0	Left	25	2927.6	2951.5	-90.522491 38.679277,-90.522586 38.678708,-90.522727 38.677949999999996,-90.522761 38.677858
0	78	35	148	0	0	0	0	0.0	4.5	0.0	0	0	Straight	0	2951.5	2956.0	-90.522761 38.677858,-90.522813 38.677748,-90.522857 38.677692,-90.522904 38.677661
0	79	148	329	0	1	18	45	0.0	22.4	27.4	1	0	Straight	0	2956.0	2983.4	-90.522904 38.677661,-90.522989 38.677600999999996,-90.523071 38.677574,-90.523211 38.677564000000004,-90.523419 38.677587,-90.523833 38.677654000000004
0	80	329	150	0	1	54	135	0.0	34.5	49.5	1	0	Right	5	2988.4	3037.9	-90.523833 38.677654000000004,-90.523709 38.678436000000005,-90.523564 38.678746000000004
0	81	150	149	0	1	18	45	0.0	5.6	10.6	1	0	Right	5	3042.9	3053.5	-90.523564 38.678746000000004,-90.523504 38.678747,-90.523457 38.678773,-90.523435 38.678813000000005,-90.523434 38.678855999999996,-90.523455 38.678889
0	82	149	150	0	1	72	180	0.0	6.9	26.9	1	0	U	125	3178.5	3205.4	-90.523455 38.678889,-90.523434 38.678855999999996,-90.523435 38.678813000000005,-90.523457 38.678773,-90.523504 38.678747,-90.523564 38.678746000000004
0	83	150	329	0	1	90	225	0.0	26.4	51.4	1	0	Left	25	3230.4	3281.8	-90.523564 38.678746000000004,-90.523709 38.678436000000005,-90.523833 38.677654000000004
0	84	329	328	0	0	0	0	0.0	21.4	0.0	0	0	Right	5	3286.8	3308.2	-90.523833 38.677654000000004,-90.524743 38.677801
0	85	328	152	1	1	198	495	0.0	44.1	99.1	0	0	Right	5	3313.2	3357.3	-90.524743 38.677801,-90.524672 38.678298,-90.524578 38.678761,-90.524512 38.678929,-90.524415 38.679203
0	86	152	151	1	1	90	225	0.0	5.8	30.8	0	0	Right	5	3362.3	3368.1	-90.524415 38.679203,-90.524389 38.679199,-90.524357 38.679203,-90.524316 38.679226,-90.524301 38.67926,-90.524306 38.679327,-90.52433 38.679356999999996
0	87	151	152	1	1	90	225	0.0	5.8	30.8	1	0	U	125	3493.1	3523.9	-90.52433 38.679356999999996,-90.524306 38.679327,-90.524301 38.67926,-90.524316 38.679226,-90.524357 38.679203,-90.524389 38.679199,-90.524415 38.679203
0	88	152	328	1	1	198	495	0.0	44.1	99.1	1	0	Left	25	3548.9	3648.0	-90.524415 38.679203,-90.524512 38.678929,-90.524578 38.678761,-90.524672 38.678298,-90.524743 38.677801
0	89	328	177	0	0	0	0	0.0	21.5	0.0	0	0	Right	5	3653.0	3674.5	-90.524743 38.677801,-90.524939 38.677814999999995,-90.525394 38.677876,-90.525527 38.677907000000005,-90.525567 38.677936,-90.525619 38.677992
0	90	177	24	0	1	18	45	0.0	4.2	9.2	1	0	Straight	0	3674.5	3683.7	-90.525619 38.677992,-90.525679 38.678090999999995,-90.525686 38.678229
0	91	24	37	1	1	342	855	0.0	26.1	121.1	1	0	Straight	0	3683.7	3804.8	-90.525686 38.678229,-90.525669 38.678393,-90.525644 38.678512999999995,-90.525542 38.678966,-90.525319 38.679639,-90.525101 38.68012
0	92	37	178	0	0	0	0	0.0	6.4	0.0	0	0	Straight	0	3804.8	3811.2	-90.525101 38.68012,-90.525006 38.680329
0	93	178	400	0	0	0	0	0.0	3.2	0.0	0	0	Right	5	3816.2	3819.4	-90.525006 38.680329,-90.524693 38.680208,-90.524629 38.680175
0	94	400	147	1	0	0	0	0.0	18.4	0.0	0	0	Straight	0	3819.4	3837.8	-90.524629 38.680175,-90.523436 38.679562000000004,-90.523142 38.679428,-90.522789 38.679328,-90.522491 38.679277
0	95	147	146	0	0	0	0	0.0	3.2	0.0	0	0	Straight	0	3837.8	3841.0	-90.522491 38.679277,-90.522169 38.679272
0	96	146	145	0	0	0	0	0.0	1.7	0.0	0	0	Straight	0	3841.0	3842.7	-90.522169 38.679272,-90.521991 38.679279
