Problem Type	Solution Method	Vehicle Capacity (Weight)	Vehicle Capacity(Volume)	Disposal Trips	Route Time	Route Time wo Turns	Computational Time(Sec)	Clustering Time(Sec)	VA(CCI)	VA(NHO)	VA(ATD)	VA(DMT)	VA(AOI)	VA(ROI)	Optimal
MCARPTIF	GPM	17600	24000	2	40217.9	31342.9	558.697	1.195	1.04	0.0387421	365.679	5481.5	0.0756547	0.260866	0
Load No	Sequence No	Starting Node	Ending Node	Is Edge	Required	Weight	Volume	Travel Miles	Travel Time	Service Time	Served	Dumped	Turn Type	Turn Cost	Depart Time	Arrival Time	Shape
0	0	893	133	0	0	0.0	0	0.0	1035.5	0.0	0	0		0	0.0	1035.5	-90.335139 38.891017000000005,-90.332179 38.891635,-90.33209599999999 38.891653000000005,-90.331921 38.891215,-90.331769 38.890995000000004,-90.33157899999999 38.890806000000005,-90.330963 38.890331,-90.32982299999999 38.889502,-90.329449 38.889143000000004,-90.32896799999999 38.88888,-90.328797 38.888756,-90.32835999999999 38.888439000000005,-90.32801099999999 38.888194000000006,-90.327351 38.887752000000006,-90.32704799999999 38.887534,-90.32667199999999 38.887285000000006,-90.326258 38.887009000000006,-90.326127 38.886921,-90.32591199999999 38.886776000000005,-90.32542699999999 38.886452000000006,-90.325273 38.886351000000005,-90.324725 38.885984,-90.324649 38.885932000000004,-90.324473 38.885821,-90.32419499999999 38.885633000000006,-90.32405299999999 38.88553,-90.32375599999999 38.885325,-90.322864 38.884710000000005,-90.32274 38.884623000000005,-90.322424 38.88439,-90.322166 38.884201000000004,-90.321158 38.883451,-90.31952799999999 38.882237,-90.31903799999999 38.881870000000006,-90.31881899999999 38.881706,-90.31862799999999 38.881569000000006,-90.318359 38.881381000000005,-90.31810499999999 38.881202,-90.317698 38.880823,-90.317652 38.880793000000004,-90.317382 38.880594,-90.317309 38.880539000000006,-90.317222 38.880479,-90.317104 38.880586,-90.316818 38.880843000000006,-90.31612299999999 38.881476000000006,-90.315297 38.882226,-90.314898 38.882604,-90.314295 38.883172,-90.31294199999999 38.884175000000006,-90.30994 38.883581,-90.30801799999999 38.881411,-90.307599 38.880863000000005,-90.30746699999999 38.880629000000006,-90.30646999999999 38.878488000000004,-90.305526 38.876426,-90.305459 38.87628,-90.30505799999999 38.875379,-90.304362 38.873904,-90.303788 38.87266,-90.303556 38.872461,-90.300421 38.86891,-90.300052 38.868629000000006,-90.300011 38.868604000000005,-90.295553 38.865307,-90.295355 38.865166,-90.295114 38.864982000000005,-90.29459299999999 38.864582000000006,-90.290343 38.861412,-90.29029799999999 38.861384,-90.290174 38.861308,-90.29007999999999 38.861246,-90.289254 38.860652,-90.285225 38.857599,-90.28506399999999 38.857404,-90.282961 38.855793000000006,-90.282528 38.855468,-90.28177799999999 38.854919,-90.28155 38.854841,-90.281273 38.854674,-90.28080899999999 38.854348,-90.27811799999999 38.852318000000004,-90.27769699999999 38.851991000000005,-90.27765799999999 38.851954000000006,-90.277571 38.851876000000004,-90.274086 38.849257,-90.270702 38.846745000000006,-90.268486 38.845117,-90.26564099999999 38.84291,-90.264398 38.841983000000006,-90.26230199999999 38.840429,-90.26180599999999 38.84006,-90.261365 38.839735000000005,-90.26114 38.839569000000004,-90.260818 38.839330000000004,-90.260511 38.839105,-90.25967 38.838482000000006,-90.254915 38.834944,-90.254486 38.834618000000006,-90.253097 38.833543000000006,-90.252072 38.832782,-90.251763 38.832573000000004,-90.251149 38.832112,-90.25074799999999 38.831811,-90.249814 38.831103000000006,-90.249181 38.830679,-90.24844499999999 38.830110000000005,-90.248278 38.829972000000005,-90.248165 38.829890000000006,-90.24785 38.829658,-90.24736299999999 38.829291000000005,-90.246572 38.828682,-90.245437 38.827813000000006,-90.242446 38.825558,-90.239342 38.823219,-90.23893199999999 38.822939000000005,-90.23771699999999 38.822156,-90.23663099999999 38.821458,-90.236514 38.821367,-90.23446999999999 38.819941,-90.23394599999999 38.819431,-90.233217 38.818565,-90.23302699999999 38.818291,-90.23293899999999 38.818143000000006,-90.23258899999999 38.817546,-90.232354 38.81705,-90.23204399999999 38.814007000000004,-90.232068 38.813930000000006,-90.23212199999999 38.813791,-90.23225599999999 38.813362000000005,-90.232283 38.813286000000005,-90.233024 38.811872,-90.235135 38.809703000000006,-90.23539099999999 38.809344,-90.236831 38.808001000000004,-90.23876899999999 38.806175,-90.241225 38.803862,-90.24153299999999 38.803634,-90.24313199999999 38.802132,-90.24407 38.801265,-90.244481 38.800756,-90.24452099999999 38.800703000000006,-90.24457199999999 38.800655000000006,-90.245055 38.800224,-90.246144 38.799155000000006,-90.24685099999999 38.798471000000006,-90.248601 38.796869,-90.251801 38.793837,-90.253919 38.791847000000004,-90.254013 38.791763,-90.254954 38.790883,-90.25591999999999 38.790012000000004,-90.257565 38.788573,-90.259665 38.786645,-90.259873 38.786455000000004,-90.26034399999999 38.785908000000006,-90.260426 38.785829,-90.26697399999999 38.779669000000005,-90.27011399999999 38.776715,-90.27026599999999 38.776604000000006,-90.27225299999999 38.774326,-90.274479 38.771571,-90.27666099999999 38.768995000000004,-90.277452 38.768063000000005,-90.27977299999999 38.765636,-90.280532 38.765043000000006,-90.28299 38.762973,-90.28365799999999 38.762377,-90.28419199999999 38.761994,-90.28500799999999 38.761453,-90.291117 38.757665,-90.293551 38.756244,-90.29639399999999 38.754391000000005,-90.2967 38.754172000000004,-90.296914 38.754022000000006,-90.297232 38.753791,-90.299838 38.751655,-90.30123999999999 38.750485000000005,-90.301885 38.749963,-90.302853 38.749116,-90.30479 38.747481,-90.30703 38.745857,-90.308028 38.745431,-90.30911099999999 38.745316,-90.30934099999999 38.745328,-90.30993699999999 38.745327,-90.31054999999999 38.745096000000004,-90.310891 38.744742,-90.311163 38.744516000000004,-90.311264 38.744439,-90.31122699999999 38.744409000000005,-90.31110199999999 38.74432,-90.310935 38.744196,-90.31082599999999 38.744118,-90.310655 38.743997,-90.31029099999999 38.74373,-90.310232 38.743687,-90.309812 38.743376000000005,-90.309704 38.743295,-90.30954299999999 38.743174,-90.30950399999999 38.743148000000005,-90.309463 38.743121,-90.309418 38.743088,-90.30937999999999 38.743059,-90.307953 38.741996,-90.307131 38.741351,-90.30703 38.741271000000005,-90.30641399999999 38.740791,-90.306114 38.740562000000004,-90.30601499999999 38.740487,-90.30595299999999 38.74044,-90.30573 38.740278,-90.30508999999999 38.739807000000006
0	1	133	135	0	0	0.0	0	0.0	0.8	0.0	0	0	Straight	0	1035.5	1036.3	-90.30508999999999 38.739807000000006,-90.304994 38.739736
0	2	135	743	0	0	0.0	0	0.0	2.5	0.0	0	0	Straight	0	1036.3	1038.8	-90.304994 38.739736,-90.304858 38.739634,-90.304671 38.739498000000005
0	3	743	363	0	0	0.0	0	0.0	2.2	0.0	0	0	Straight	0	1038.8	1041.0	-90.304671 38.739498000000005,-90.30466299999999 38.739492000000006,-90.304368 38.739275000000006
0	4	363	490	0	0	0.0	0	0.0	0.8	0.0	0	0	Straight	0	1041.0	1041.8	-90.304368 38.739275000000006,-90.30425899999999 38.739197000000004
0	5	490	112	0	0	0.0	0	0.0	21.7	0.0	0	0	Straight	0	1041.8	1063.5	-90.30425899999999 38.739197000000004,-90.30417299999999 38.739135000000005,-90.303989 38.739001,-90.30380299999999 38.73886,-90.303708 38.738789000000004,-90.30362099999999 38.738722,-90.303522 38.738646,-90.30340899999999 38.738554,-90.303304 38.738474000000004,-90.303186 38.738384,-90.30196199999999 38.737495,-90.301266 38.736992
0	6	112	114	0	0	0.0	0	0.0	2.3	0.0	0	0	Straight	0	1063.5	1065.8	-90.301266 38.736992,-90.301048 38.736839
0	7	114	113	0	0	0.0	0	0.0	2.0	0.0	0	0	Straight	0	1065.8	1067.8	-90.301048 38.736839,-90.30088199999999 38.736715000000004
0	8	113	157	0	0	0.0	0	0.0	3.6	0.0	0	0	Straight	0	1067.8	1071.4	-90.30088199999999 38.736715000000004,-90.300671 38.736561
0	9	157	153	0	0	0.0	0	0.0	13.3	0.0	0	0	Straight	0	1071.4	1084.7	-90.300671 38.736561,-90.30017799999999 38.736215
0	10	153	152	0	0	0.0	0	0.0	4.3	0.0	0	0	Right	5	1084.7	1089.0	-90.30017799999999 38.736215,-90.300609 38.735857
0	11	152	96	0	0	0.0	0	0.0	4.8	0.0	0	0	Straight	0	1089.0	1093.8	-90.300609 38.735857,-90.300935 38.735566000000006,-90.301183 38.73534
0	12	96	97	0	0	0.0	0	0.0	14.7	0.0	0	0	Straight	0	1093.8	1108.5	-90.301183 38.73534,-90.301824 38.734759000000004,-90.30309799999999 38.733632
0	13	97	98	0	0	0.0	0	0.0	3.1	0.0	0	0	Straight	0	1108.5	1111.6	-90.30309799999999 38.733632,-90.303434 38.733335000000004
0	14	98	146	0	0	0.0	0	0.0	6.3	0.0	0	0	Straight	0	1111.6	1117.9	-90.303434 38.733335000000004,-90.30385899999999 38.732959
0	15	146	99	0	0	0.0	0	0.0	3.1	0.0	0	0	Straight	0	1117.9	1121.0	-90.30385899999999 38.732959,-90.30422499999999 38.732632
0	16	99	496	0	0	0.0	0	0.0	1.2	0.0	0	0	Straight	0	1121.0	1122.2	-90.30422499999999 38.732632,-90.304369 38.732504000000006
0	17	496	100	0	0	0.0	0	0.0	2.7	0.0	0	0	Straight	0	1122.2	1124.9	-90.304369 38.732504000000006,-90.30471299999999 38.732196
0	18	100	101	0	0	0.0	0	0.0	2.6	0.0	0	0	Straight	0	1124.9	1127.5	-90.30471299999999 38.732196,-90.304862 38.732063000000004,-90.30505799999999 38.731888000000005
0	19	101	9	0	0	0.0	0	0.0	2.3	0.0	0	0	Straight	0	1127.5	1129.8	-90.30505799999999 38.731888000000005,-90.305368 38.731611
0	20	9	10	1	0	0.0	0	0.0	6.9	0.0	0	0	Straight	0	1129.8	1136.7	-90.305368 38.731611,-90.305504 38.73149,-90.306288 38.730794
0	21	10	102	0	0	0.0	0	0.0	4.4	0.0	0	0	Straight	0	1136.7	1141.1	-90.306288 38.730794,-90.30685799999999 38.730286
0	22	102	103	0	0	0.0	0	0.0	7.0	0.0	0	0	Straight	0	1141.1	1148.1	-90.30685799999999 38.730286,-90.307587 38.729638
0	23	103	172	0	0	0.0	0	0.0	7.0	0.0	0	0	Straight	0	1148.1	1155.1	-90.307587 38.729638,-90.307997 38.729274000000004
0	24	172	104	0	0	0.0	0	0.0	4.9	0.0	0	0	Straight	0	1155.1	1160.0	-90.307997 38.729274000000004,-90.308561 38.728765
0	25	104	14	0	0	0.0	0	0.0	0.8	0.0	0	0	Straight	0	1160.0	1160.8	-90.308561 38.728765,-90.308663 38.728672
0	26	14	105	0	0	0.0	0	0.0	3.4	0.0	0	0	Straight	0	1160.8	1164.2	-90.308663 38.728672,-90.30909299999999 38.728283000000005
0	27	105	12	0	0	0.0	0	0.0	3.4	0.0	0	0	Straight	0	1164.2	1167.6	-90.30909299999999 38.728283000000005,-90.309523 38.727895000000004
0	28	12	13	0	1	35.0	100	0.0	4.6	48.6	0	0	Straight	0	1167.6	1172.2	-90.309523 38.727895000000004,-90.31008999999999 38.727382000000006
0	29	13	106	0	0	0.0	0	0.0	1.0	0.0	0	0	Straight	0	1172.2	1173.2	-90.31008999999999 38.727382000000006,-90.31011699999999 38.727358,-90.31021 38.727273000000004
0	30	106	107	0	0	0.0	0	0.0	6.8	0.0	0	0	Straight	0	1173.2	1180.0	-90.31021 38.727273000000004,-90.310908 38.726631000000005
0	31	107	156	0	0	0.0	0	0.0	17.0	0.0	0	0	Straight	0	1180.0	1197.0	-90.310908 38.726631000000005,-90.311488 38.726099000000005
0	32	156	570	0	0	0.0	0	0.0	5.9	0.0	0	0	Right	5	1197.0	1202.9	-90.311488 38.726099000000005,-90.31216099999999 38.726498
0	33	570	824	0	0	0.0	0	0.0	4.9	0.0	0	0	Straight	0	1202.9	1207.8	-90.31216099999999 38.726498,-90.312822 38.726891
0	34	824	154	0	0	0.0	0	0.0	7.2	0.0	0	0	Straight	0	1207.8	1215.0	-90.312822 38.726891,-90.31351 38.727299
0	35	154	674	0	1	35.0	100	0.0	5.8	49.8	0	0	Straight	0	1215.0	1220.8	-90.31351 38.727299,-90.31436 38.727799000000005
0	36	674	392	0	0	0.0	0	0.0	4.0	0.0	0	0	Left	25	1220.8	1224.8	-90.31436 38.727799000000005,-90.31454199999999 38.727625
